BBL,Required to report automated water data from DEP? Y/N,Esmnt,Building Class ,Tax Class,Building Count,DOF Gross Square Footage,,,Zip Code,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Address
1001340025,YES, ,D4,2,1,"88,320",,,10007,,258 BROADWAY
1001347501,NO, ,R0,2,1,"270,269",,,10007,,253 BROADWAY
1001347503,YES, ,R0,2,1,"112,994",,,10007,,9 MURRAY STREET
1001347504,NO, ,R0,2,1,"30,586",,,10007,,19 WARREN STREET
1001347505,NO, ,R0,2,1,"144,330",,,10007,,25 MURRAY STREET
1001350031,YES, ,O5,4,1,"29,000",,,10007,,265 BROADWAY
1001357501,NO, ,R0,2,1,"122,000",,,10007,,261 BROADWAY
1001357504,YES, ,R0,2,1,"313,716",,,10007,,270 BROADWAY
1001357503,YES, ,R0,2,1,"37,765",,,10007,,8 WARREN STREET
1001357508,YES, ,R0,2,1,"25,367",,,10007,,16 WARREN STREET
1001357509,YES, ,R0,2,1,"50,964",,,10007,,12 WARREN STREET
1001357510,NO, ,R0,2,1,"71,253",,,10007,,30 WARREN STREET
1001367502,YES, ,R0,2,1,"65,635",,,10007,,38 WARREN STREET
1001367503,YES, ,R0,2,1,"32,483",,,10007,,60 WARREN STREET
1001367505,YES, ,R0,2,1,"71,407",,,10007,,85 WEST BROADWAY
1001370005,YES, ,D4,2,1,"70,000",,,10007,,80 WARREN STREET
1001370035,YES, ,D4,2,1,"48,079",,,10007,,90 WEST BROADWAY
1001377503,YES, ,R0,2,1,"30,062",,,10007,,92 WARREN STREET
1001400001,YES, ,D4,2,1,"25,473",,,10007,,139 CHAMBERS STREET
1001400005,YES, ,D6,2,1,"144,568",,,10007,,121 READE STREET
1001407501,YES, ,R0,2,3,"107,190",,,10007,,165 CHAMBERS STREET
1001407502,NO, ,R0,2,1,"82,151",,,10013,,311 GREENWICH STREET
1001407503,YES, ,R0,2,1,"36,608",,,10013,,143 READE STREET
1001407505,YES, ,R0,2,1,"92,418",,,10007,,157 CHAMBERS STREET
1001417504,YES, ,R0,2,1,"109,200",,,10013,,166 DUANE STREET
1001420025,NO, ,D6,2,10,"1,970,736",,,10013,,310 GREENWICH STREET
1001427501,YES, ,R0,2,1,"928,915",,,10007,,99 WARREN STREET
1001427502,YES, ,R0,2,1,"403,019",,,10007,,200 CHAMBERS STREET
1001427503,YES, ,R0,2,1,"479,813",,,10007,,111 MURRAY STREET
1001420001,NO,,W1,4,1,"66,820",,,10007,,292 GREENWICH STREET
1001420050,YES,,W5,4,1,"780,000",,,10013,,208 WEST STREET
1001430001,YES, ,D4,2,1,"77,630",,,10013,,47 HUDSON STREET
1001430004,YES, ,D4,2,1,"103,750",,,10013,,55 HUDSON STREET
1001430021,YES, ,D4,2,1,"55,800",,,10013,,335 GREENWICH STREET
1001437503,YES, ,R0,2,1,"25,415",,,10013,,16 JAY STREET
1001440001,NO, ,D4,2,3,"78,306",,,10013,Y ,16 HUDSON STREET
1001440040,NO, ,O4,4,1,"802,000",,,10013,,56 HUDSON STREET
1001447502,YES, ,R0,2,1,"34,526",,,10013,,36 HUDSON STREET
1001450012,NO, ,H2,4,1,"53,039",,,10007,,125 CHAMBERS STREET
1001457501,YES, ,R0,2,1,"76,545",,,10007,,105 CHAMBERS STREET
1001457504,YES, ,R0,2,1,"36,546",,,10013,,97 READE STREET
1001460017,YES, ,S3,2A,1,"26,500",,,10013,,144 DUANE STREET
1001460018,YES, ,D0,2C,1,"29,000",,,10013,,142 DUANE STREET
1001467501,NO, ,R0,2,1,"44,152",,,10013,,96 READE STREET
1001467502,YES, ,R0,2,1,"26,644",,,10013,,150 DUANE STREET
1001470002,NO, ,D6,2B,1,"25,000",,,10013,,131 DUANE STREET
1001477508,YES, ,R0,2,1,"47,441",,,10013,,52 THOMAS STREET
1001477509,NO, ,R0,2,1,"74,927",,,10013,,137 DUANE STREET
1001480010,YES, ,O6,4,1,"100,750",,,10013,,71 THOMAS STREET
1001487501,NO, ,R0,2,1,"702,166",,,10013,,40 WORTH STREET
1001490012,YES, ,D7,2,1,"43,338",,,10007,,97 CHAMBERS STREET
1001490033,NO, ,O6,4,1,"93,615",,,10007,,277 BROADWAY
1001497501,YES, ,R0,2,1,"87,136",,,10007,,77 READE STREET
1001497502,YES, ,R0,2,1,"146,093",,,10007,,281 BROADWAY
1001497503,YES, ,R0,2,1,"47,915",,,10007,,71 READE STREET
1001500015,YES, ,D5,2,1,"29,165",,,10007,,122 DUANE STREET
1001500017,YES, ,C7,2B,1,"27,853",,,10007,,118 DUANE STREET
1001500031,YES, ,O6,4,1,"253,033",,,10007,,299 BROADWAY
1001500038,NO, ,O6,4,1,"128,940",,,10007,,291 BROADWAY
1001507501,NO, ,R0,2,1,"56,968",,,10007,,70 READE STREET
1001507504,NO, ,R0,2,1,"34,012",,,10007,,108 DUANE STREET
1001507505,NO,,R0,2,1,"27,591",,,10007,,66 READE STREET
1001500025,NO,,Y1,4,2,"19,381",,,10007,,104 DUANE STREET
1001510001,YES, ,D6,2,1,"434,418",,,10007,,105 DUANE STREET
1001510032,YES, ,O6,4,1,"132,600",,,10007,,305 BROADWAY
1001520025,NO, ,O5,4,1,"50,000",,,10007,,325 BROADWAY
1001527501,NO, ,R0,2,1,"31,720",,,10007,,321 BROADWAY
1001537501,NO, ,R0,2,1,"237,307",,,10007,,49 CHAMBERS STREET
1001530024,NO,,O3,4,1,"229,824",,,10007,,23 CHAMBERS STREET
1001530001,YES,,O6,4,1,"239,671",,,10007,,280 BROADWAY
1001540023,YES,,O3,4,1,"71,732",,,10007,,14 READE STREET
1001550003,YES, ,O6,4,1,"103,158",,,10007,,52 DUANE STREET
1001550001,NO,,O4,4,1,"354,169",,,10007,,2 LAFAYETTE STREET
1001580001,NO, ,M1,4,1,"70,590",,,10007,,27 DUANE STREET
1001600021,NO,,Z1,4,1,"551,025",,,10007,,474 PEARL STREET
1001610001,YES, ,D4,2,3,"306,862",,,10038,,196 PARK ROW
1001620001,YES, ,O6,4,1,"51,837",,,10038,,1 CHATHAM SQUARE
1001627501,YES, ,R0,2,1,"47,122",,,10038,,7 CHATHAM SQUARE
1001630006,NO, ,K4,4,1,"26,719",,,10013,,20 PELL STREET
1001640009,YES, ,H3,4,3,"47,418",,,10013,Y ,46 MULBERRY STREET
1001640017,YES, ,G1,4,1,"34,800",,,10013,,62 MULBERRY STREET
1001640026,YES, ,C7,2,1,"25,480",,,10013,,47 MOTT STREET
1001660027,NO,,O3,4,1,"640,000",,,10013,,80 CENTRE STREET
1001670001,NO,,Z1,4,1,"1,106,962",,,10013,,125 WHITE STREET
1001680032,NO,,O3,4,1,"353,000",,,10013,,75 CENTRE STREET
1001690001,YES,,Q2,4,1,"17,600",,,10013,,93 CENTRE STREET
1001690010,NO,,Z3,4,1,"640,000",,,10013,,111 CENTRE STREET
1001700001,YES, ,D6,2,1,"139,697",,,10013,,336 BROADWAY
1001700020,NO, ,D6,2,1,"419,639",,,10013,,111 WORTH STREET
1001707501,YES, ,R0,2,1,"414,363",,,10013,,108 LEONARD STREET
1001710005,YES, ,C7,2,1,"48,180",,,10013,,358 BROADWAY
1001717501,YES, ,R0,2,1,"41,955",,,10013,,356 BROADWAY
1001717502,YES, ,R0,2,1,"45,787",,,10013,,354 BROADWAY
1001717503,NO, ,R0,2,1,"141,014",,,10013,,101 LEONARD STREET
1001710031,YES,,Z1,4,1,"400,975",,,10013,,109 LEONARD STREET
1001720001,YES, ,D0,2,1,"93,378",,,10013,,364 BROADWAY
1001720013,NO, ,K4,4,1,"25,000",,,10013,,83 WHITE STREET
1001720020,YES, ,H8,4,1,"317,464",,,10013,,76 LAFAYETTE STREET
1001720030,YES, ,D5,2,1,"29,575",,,10013,,54 FRANKLIN STREET
1001727501,NO, ,R0,2,1,"137,500",,,10013,,374 BROADWAY
1001727502,YES, ,R0,2,1,"28,500",,,10013,,81 WHITE STREET
1001727504,YES, ,R0,2,1,"94,147",,,10013,,50 FRANKLIN STREET
1001727505,NO, ,R0,2,1,"26,186",,,10013,,372 BROADWAY
1001730027,NO, ,D6,2,1,"396,000",,,10013,,343 BROADWAY
1001737501,NO, ,R0,2,1,"152,495",,,10013,,66 LEONARD STREET
1001737502,YES, ,R0,2,1,"99,735",,,10013,,65 WORTH STREET
1001737504,YES, ,R0,2,1,"166,215",,,10013,,93 WORTH STREET
1001740005,YES, ,S9,2B,1,"34,932",,,10013,,79 LEONARD STREET
1001740023,YES, ,D7,2,1,"25,738",,,10013,,81 FRANKLIN STREET
1001740037,YES, ,D5,2,1,"42,000",,,10013,,349 BROADWAY
1001747502,YES, ,R0,2,1,"25,724",,,10013,,95 FRANKLIN STREET
1001747504,YES, ,R0,2,1,"42,640",,,10013,,87 LEONARD STREET
1001747505,YES, ,R0,2,1,"80,572",,,10013,,67 FRANKLIN STREET
1001747506,YES, ,R0,2,1,"209,024",,,10013,,91 LEONARD STREET
1001750020,YES, ,D5,2,1,"33,500",,,10013,,43 WHITE STREET
1001750029,YES, ,O5,4,1,"45,006",,,10013,,373 BROADWAY
1001750033,YES, ,D7,2,1,"63,600",,,10013,,365 BROADWAY
1001757501,NO, ,R0,2,1,"100,650",,,10013,,377 BROADWAY
1001757503,YES, ,R0,2,1,"37,196",,,10013,,55 WHITE STREET
1001757504,NO, ,R0,2,1,"107,222",,,10013,,90 FRANKLIN STREET
1001757505,NO, ,R0,2,1,"34,491",,,10013,,88 FRANKLIN STREET
1001757506,YES, ,R0,2,1,"131,817",,,10013,,5 FRANKLIN PLACE
1001757507,NO, ,R0,2,1,"33,515",,,10013,,51 WHITE STREET
1001760001,YES, ,W6,4,1,"60,610",,,10013,,57 WORTH STREET
1001760018,YES, ,W8,4,1,"235,000",,,10013,,40 LEONARD STREET
1001767501,YES, ,R0,2,1,"487,508",,,10013,,56 LEONARD STREET
1001770002,NO, ,O3,4,1,"202,000",,,10013,,59 LEONARD STREET
1001770024,YES, ,W6,4,1,"33,464",,,10013,,111 FRANKLIN STREET
1001770027,YES, ,S4,2A,1,"25,947",,,10013,,105 FRANKLIN STREET
1001777501,YES, ,R0,2,1,"33,094",,,10013,,51 LEONARD STREET
1001780016,YES, ,D6,2B,1,"26,981",,,10013,,217 WEST BROADWAY
1001780022,YES, ,D7,2,1,"32,803",,,10013,,3 WHITE STREET
1001780025,YES, ,D4,2,1,"49,000",,,10013,,13 WHITE STREET
1001787502,YES, ,R0,2,1,"29,982",,,10013,,211 WEST BROADWAY
1001790017,NO, ,D0,2,1,"51,748",,,10013,,84 HUDSON STREET
1001790021,YES, ,D0,2,1,"29,610",,,10013,,10 LEONARD STREET
1001790032,YES, ,D6,2,1,"52,930",,,10013,,176 WEST BROADWAY
1001790043,NO, ,D7,2,1,"31,262",,,10013,,29-31 LEONARD STREET
1001790056,YES, ,D4,2,1,"73,954",,,10013,,100 HUDSON STREET
1001790063,NO, ,K4,4,1,"33,800",,,10013,,143 FRANKLIN STREET
1001790066,YES, ,E1,4,1,"56,384",,,10013,,139 FRANKLIN STREET
1001797503,NO, ,R0,2,1,"42,498",,,10013,,155 FRANKLIN STREET
1001797506,YES, ,R0,2,1,"81,650",,,10013,,14 LEONARD STREET
1001797507,YES, ,R0,2,1,"30,285",,,10013,,15 LEONARD STREET
1001797508,NO, ,R0,2,1,"48,957",,,10013,,24 LEONARD ST
1001807502,NO, ,R0,2,1,"25,500",,,10013,,69 HUDSON STREET
1001807507,NO, ,R0,2,1,"29,031",,,10013,,345 GREENWICH STREET
1001807508,YES, ,R0,2,1,"42,860",,,10013,,339 GREENWICH STREET
1001807512,YES, ,R0,2,1,"41,382",,,10013,,7 HARRISON STREET
1001810016,YES, ,O5,4,1,"26,000",,,10013,,181 FRANKLIN STREET
1001817503,YES, ,R0,2,1,"53,685",,,10013,,6 HARRISON STREET
1001817504,YES, ,R0,2,1,"142,848",,,10013,,93 HUDSON STREET
1001870016,YES, ,H1,4,1,"75,533",,,10013,,377 GREENWICH STREET
1001870021,YES, ,G1,4,1,"41,067",,,10013,,56 NORTH MOORE STREET
1001870025,YES, ,D7,2B,1,"35,600",,,10013,,117 HUDSON STREET
1001870030,YES, ,D0,2,1,"89,724",,,10013,,105 HUDSON STREET
1001877501,YES, ,R0,2,1,"63,450",,,10013,,375 GREENWICH STREET
1001877503,NO, ,R0,2,1,"32,223",,,10013,,111 HUDSON STREET
1001887502,YES, ,R0,2,1,"94,723",,,10013,,387 GREENWICH STREET
1001887503,YES, ,R0,2,1,"96,504",,,10013,,53 NORTH MOORE STREET
1001887504,NO, ,R0,2,1,"29,500",,,10013,,61 NORTH MOORE STREET
1001887505,YES, ,R0,2,1,"94,532",,,10013,,48 BEACH STREET
1001890025,YES, ,D0,2,1,"28,500",,,10013,,34 NORTH MOORE STREET
1001890030,NO, ,D4,2,1,"60,600",,,10013,,20 NORTH MOORE STREET
1001897501,YES, ,R0,2,1,"63,996",,,10013,,220 WEST BROADWAY
1001897502,NO, ,R0,2,1,"46,870",,,10013,,104 HUDSON STREET
1001897506,YES, ,R0,2,1,"28,525",,,10013,,152 FRANKLIN STREET
1001897507,YES, ,R0,2,1,"70,023",,,10013,,140 FRANKLIN STREET
1001897508,YES, ,R0,2,1,"25,015",,,10013,,38 NORTH MOORE STREET
1001900041,YES, ,K4,4,1,"35,057",,,10013,,248 WEST BROADWAY
1001907501,YES, ,R0,2,1,"28,431",,,10013,,39 NORTH MOORE STREET
1001907503,YES, ,R0,2,1,"108,300",,,10013,,31 NORTH MOORE STREET
1001907504,YES, ,R0,2,1,"174,625",,,10013,,27 NORTH MOORE STREET
1001907505,YES, ,R0,2,1,"130,094",,,10013,,25 NORTH MOORE STREET
1001907506,YES, ,R0,2,1,"81,306",,,10013,,124 HUDSON STREET
1001907508,YES, ,R0,2,1,"28,440",,,10013,,240 WEST BROADWAY
1001907509,YES, ,R0,2,1,"71,413",,,10013,,11 NORTH MOORE STREET
1001900033,YES,,Y2,4,1,"23,300",,,10013,,14 BEACH STREET
1001910001,NO, ,HB,4,1,"133,895",,,10013,,2 AVENUE OF THE AMERICAS
1001920001,YES, ,O4,4,1,"1,092,665",,,10013,,16 WALKER STREET
1001930047,NO, ,K4,4,1,"33,491",,,10013,,385 BROADWAY
1001937501,NO, ,R0,2,1,"130,088",,,10013,,395 BROADWAY
1001937508,YES, ,R0,2,1,"36,990",,,10013,,43 WALKER STREET
1001937509,YES, ,R0,2,1,"34,587",,,10013,,51 WALKER STREET
1001937511,NO, ,R0,2,1,"31,962",,,10013,,60 WHITE STREET
1001937512,YES, ,R0,2,1,"32,602",,,10013,,66 WHITE STREET
1001940032,YES, ,D6,2B,1,"29,158",,,10013,,60 LISPENARD STREET
1001940042,YES, ,O4,4,1,"230,139",,,10013,,60 WALKER STREET
1001947501,YES, ,R0,2,1,"30,953",,,10013,,48 WALKER STREET
1001947507,YES, ,R0,2,1,"28,348",,,10013,,46 LISPENARD STREET
1001947508,YES, ,R0,2,1,"29,124",,,10013,,52 LISPENARD STREET
1001950001,YES, ,K4,4,1,"27,265",,,10013,,380 BROADWAY
1001950002,YES, ,O5,4,1,"43,300",,,10013,,384 BROADWAY
1001950006,YES, ,O5,4,1,"25,340",,,10013,,394 BROADWAY
1001950007,YES, ,H2,4,1,"61,219",,,10013,,396 BROADWAY
1001950017,NO, ,O6,4,1,"55,400",,,10013,,91 WALKER STREET
1001950027,YES, ,D1,2,1,"46,900",,,10013,,84 WHITE STREET
1001950030,YES, ,K4,4,1,"38,890",,,10013,,80 WHITE STREET
1001960005,YES, ,O5,4,1,"56,210",,,10013,,408 BROADWAY
1001960009,YES, ,H3,4,1,"31,214",,,10013,,416 BROADWAY
1001960013,NO, ,O2,4,1,"26,000",,,10013,,268 CANAL STREET
1001960015,YES, ,O5,4,1,"25,000",,,10013,,264 CANAL STREET
1001960021,NO, ,O5,4,1,"42,500",,,10013,,254 CANAL STREET
1001960022,NO, ,O6,4,1,"36,894",,,10013,,92 WALKER STREET
1001960024,NO, ,HR,4,1,"27,872",,,10013,,88 WALKER STREET
1001960029,NO, ,K4,4,1,"41,200",,,10013,,78 WALKER STREET
1001960031,YES, ,F1,4,1,"30,000",,,10013,,72 WALKER STREET
1001970007,YES, ,O6,4,1,"56,700",,,10013,,101 LAFAYETTE STREET
1001977502,YES, ,R0,2,1,"127,879",,,10013,,139 CENTRE STREET
1001970017,NO,,O3,4,1,"41,000",,,10013,,133 CENTRE STREET
1001980030,NO, ,O6,4,1,"28,222",,,10013,,224 CANAL STREET
1001980001,NO,,Y3,4,1,"236,142",,,10013,,120 WHITE STREET
1001980126,YES,,D7,2,1,"99,270",,,10013,,125 WALKER STREET
1001990034,YES, ,D7,2,1,"30,582",,,10013,,106 BAYARD STREET
1001997501,NO, ,R0,2,1,"43,326",,,10013,,210 CANAL STREET
1002007501,YES, ,R0,2,1,"32,567",,,10013,,198 CANAL STREET
1002007502,NO, ,R0,2,1,"50,089",,,10013,,202 CANAL STREET
1002000001,NO,,P9,4,1,"41,358",,,10013,,70 MULBERRY STREET
1002010004,YES, ,P5,4,1,"49,638",,,10013,,60 MOTT STREET
1002010018,YES, ,O5,4,1,"39,224",,,10013,,164 CANAL STREET
1002017501,NO, ,R0,2,1,"37,637",,,10013,,13 ELIZABETH STREET
1002010020,YES,,Y2,4,2,"13,414",,,10013,,19 ELIZABETH STREET
1002020023,YES, ,H9,4,2,"148,852",,,10013,,50 BOWERY
1002020025,YES, ,K4,4,1,"47,500",,,10013,,46 BOWERY
1002027501,NO, ,R0,2,1,"235,963",,,10013,,50 BAYARD STREET
1002030005,NO, ,G1,4,1,"28,875",,,10013,,44 ELIZABETH STREET
1002030017,YES, ,HR,4,1,"31,000",,,10013,,140 HESTER STREET
1002030021,YES, ,O5,4,1,"28,866",,,10013,,80 BOWERY
1002030026,YES, ,O5,4,1,"28,500",,,10013,,70 BOWERY
1002030031,YES, ,K4,4,1,"27,109",,,10013,,64 BOWERY
1002040001,YES, ,O5,4,1,"42,000",,,10013,,94 MOTT STREET
1002040022,YES, ,K4,4,1,"25,200",,,10013,,49 ELIZABETH STREET
1002040024,YES, ,O6,4,1,"45,700",,,10013,,41 ELIZABETH STREET
1002047501,NO, ,R0,2,1,"104,865",,,10013,,158 HESTER STREET
1002047502,YES, ,R0,2,1,"28,505",,,10013,,53 ELIZABETH STREET
1002050008,NO, ,D7,2,1,"28,474",,,10013,,114 MULBERRY STREET
1002050030,YES, ,O2,4,1,"33,000",,,10013,,185 CANAL STREET
1002057501,YES, ,R0,2,1,"33,015",,,10013,,103 MOTT STREET
1002067501,YES, ,R0,2,1,"62,567",,,10013,,123 BAXTER STREET
1002070001,YES, ,O5,4,1,"43,942",,,10013,,235 CANAL STREET
1002070017,YES, ,O6,4,1,"40,500",,,10013,,118 BAXTER STREET
1002070020,YES, ,O5,4,1,"33,000",,,10013,,114 BAXTER STREET
1002080019,NO, ,O5,4,1,"42,544",,,10013,,239 CANAL STREET
1002087501,YES, ,R0,2,1,"75,528",,,10013,,129 LAFAYETTE STREET
1002090001,YES, ,K4,4,1,"29,343",,,10013,,277 CANAL STREET
1002090005,NO, ,O5,4,1,"42,000",,,10013,,428 BROADWAY
1002090019,YES, ,HB,4,1,"112,900",,,10013,,138 LAFAYETTE STREET
1002090028,YES, ,O5,4,1,"103,047",,,10013,,261 CANAL STREET
1002090034,YES, ,O5,4,1,"29,956",,,10013,,273 CANAL STREET
1002097501,YES, ,R0,2,1,"26,000",,,10013,,42426 BROADWAY
1002100026,NO, ,D4,2,1,"37,400",,,10013,,45 LISPENARD STREET
1002107501,YES, ,R0,2,1,"37,099",,,10013,,332 CANAL STREET
1002110018,NO, ,O5,4,1,"29,706",,,10013,,285 WEST BROADWAY
1002110029,YES, ,H1,4,1,"160,545",,,10013,,370 CANAL STREET
1002120018,NO, ,O6,4,1,"97,814",,,10013,,52 VARICK STREET
1002120045,YES, ,H3,4,1,"65,283",,,10013,,2 YORK STREET
1002127501,YES, ,R0,2,1,"136,714",,,10013,,260 WEST BROADWAY
1002127503,YES, ,R0,2,1,"90,918",,,10013,,1 YORK STREET
1002127504,YES, ,R0,2,1,"278,746",,,10013,,50 VARICK STREET
1002127505,NO, ,R0,2,1,"113,714",,,10013,,11 BEACH STREET
1002140001,YES, ,W1,4,1,"30,000",,,10013,,53 BEACH STREET
1002147502,YES, ,R0,2,1,"136,472",,,10013,,145 HUDSON STREET
1002147503,YES, ,R0,2,4,"109,382",,,10013,,7 HUBERT STREET
1002147504,YES, ,R0,2,1,"50,770",,,10013,,407 GREENWICH STREET
1002157501,YES, ,R0,2,1,"29,453",,,10013,,153 HUDSON STREET
1002157502,YES, ,R0,2,1,"58,015",,,10013,,161 HUDSON STREET
1002157504,YES, ,R0,2,1,"177,414",,,10013,,415 GREENWICH STREET
1002157505,YES, ,R0,2,1,"64,471",,,10013,,157 HUDSON STREET
1002160001,NO, ,O4,4,1,"2,354,289",,,10013,,388 GREENWICH STREET
1002177501,YES, ,R0,2,1,"100,984",,,10013,,79 LAIGHT STREET
1002177502,YES, ,R0,2,1,"37,672",,,10013,,408 GREENWICH STREET
1002177503,NO, ,R0,2,1,"313,991",,,10013,,250 WEST STREET
1002177504,YES, ,R0,2,1,"114,622",,,10013,,71 LAIGHT STREET
1002180002,NO, ,D4,2C,1,"28,016",,,10013,,74 LAIGHT STREET
1002180008,YES, ,D4,2C,1,"27,743",,,10013,,434 GREENWICH STREET
1002180024,NO, ,D5,2,1,"61,250",,,10013,,260 WEST STREET
1002187501,YES, ,R0,2,1,"194,486",,,10013,,92 LAIGHT STREET
1002187504,NO, ,R0,2,1,"55,649",,,10013,,415 WASHINGTON STREET
1002190004,YES, ,O2,4,1,"29,500",,,10013,,54 LAIGHT STREET
1002190026,YES, ,D0,2,1,"30,000",,,10013,,165 HUDSON STREET
1002197501,YES, ,R0,2,1,"103,279",,,10013,,429 GREENWICH STREET
1002197504,YES, ,R0,2,1,"67,144",,,10013,,169 HUDSON STREET
1002197505,NO, ,R0,2,1,"34,665",,,10013,,31 VESTRY STREET
1002200026,YES, ,D0,2C,1,"25,300",,,10013,,34 LAIGHT STREET
1002200027,NO, ,D1,2,1,"26,712",,,10013,,36 LAIGHT STREET
1002200031,YES, ,O5,4,1,"51,750",,,10013,,174 HUDSON STREET
1002207503,YES, ,R0,2,1,"61,717",,,10013,,38 LAIGHT STREET
1002207502,NO, ,R0,2,1,"101,560",,,10013,,28 LAIGHT STREET
1002210030,NO, ,O6,4,1,"328,415",,,10013,,200 HUDSON STREET
1002210035,YES, ,O6,4,1,"45,136",,,10013,,12 VESTRY STREET
1002227501,YES, ,R0,2,1,"74,867",,,10013,,28 VESTRY STREET
1002227502,YES, ,R0,2,1,"88,496",,,10013,,195 HUDSON STREET
1002227503,YES, ,R0,2,1,"261,896",,,10013,,443 GREENWICH STREET
1002230013,YES, ,D7,2,1,"51,979",,,10013,,440 WASHINGTON STREET
1002230021,YES, ,D0,2C,1,"44,400",,,10013,,427 WASHINGTON STREET
1002237502,YES, ,R0,2,1,"225,029",,,10013,,70 VESTRY STREET
1002240001,YES, ,D8,2,1,"305,542",,,10013,,450 WASHINGTON STREET
1002240024,YES, ,D0,2C,1,"29,600",,,10013,,451 WASHINGTON STREET
1002240032,NO, ,H1,4,1,"85,275",,,10013,,454 GREENWICH STREET
1002250008,YES, ,O6,4,1,"321,641",,,10013,,205 HUDSON STREET
1002257502,NO, ,R0,2,1,"27,798",,,10013,,16 DESBROSSES STREET
1002260001,NO, ,O6,4,1,"1,000,746",,,10013,,431 CANAL STREET
1002270028,YES, ,HB,4,1,"189,986",,,10013,,306 WEST BROADWAY
1002287502,YES, ,R0,2,2,"170,548",,,10013,,311 WEST BROADWAY
1002287503,NO, ,R0,2,1,"47,904",,,10013,,27 WOOSTER STREET
1002290001,NO, ,D7,2,1,"71,390",,,10013,,335 CANAL STREET
1002290005,YES, ,G1,4,1,"38,308",,,10013,,349 CANAL STREET
1002290013,YES, ,D0,2C,1,"27,359",,,10013,,14 WOOSTER STREET
1002300009,YES, ,D5,2,1,"33,374",,,10013,,329 CANAL STREET
1002300020,YES, ,K4,4,1,"30,702",,,10013,,28 GREENE STREET
1002300031,YES, ,D4,2,1,"30,000",,,10013,,31 MERCER STREET
1002300042,NO, ,C7,2B,1,"25,460",,,10013,,5 MERCER STREET
1002307503,YES, ,R0,2,1,"41,871",,,10013,,20 GREENE STREET
1002307507,YES, ,R0,2,1,"28,408",,,10013,,32 GREENE STREET
1002310005,YES, ,D5,2,1,"30,000",,,10013,,309 CANAL STREET
1002310014,YES, ,O3,4,1,"46,217",,,10013,,433 BROADWAY
1002310026,YES, ,O6,4,1,"66,532",,,10013,,107 GRAND STREET
1002310030,YES, ,O5,4,1,"29,415",,,10013,,459 BROADWAY
1002310032,YES, ,O5,4,1,"27,336",,,10013,,455 BROADWAY
1002310035,YES, ,O5,4,1,"60,000",,,10013,,451 BROADWAY
1002310036,NO, ,O5,4,1,"29,000",,,10013,,449 BROADWAY
1002310037,NO, ,O5,4,1,"25,000",,,10013,,447 BROADWAY
1002317501,NO, ,R0,2,1,"61,544",,,10013,,443 BROADWAY
1002320001,YES, ,O6,4,1,"52,065",,,10013,,434 BROADWAY
1002320005,YES, ,O5,4,1,"34,000",,,10013,,444 BROADWAY
1002320006,NO, ,O5,4,1,"30,726",,,10013,,446 BROADWAY
1002320009,YES, ,D4,2,1,"42,111",,,10013,,452 BROADWAY
1002320012,NO, ,D0,2C,1,"29,370",,,10013,,458 BROADWAY
1002320021,NO, ,O5,4,1,"33,274",,,10013,,32 HOWARD STREET
1002330002,NO, ,H1,4,1,"121,165",,,10013,,9 CROSBY STREET
1002330004,YES, ,O5,4,1,"38,000",,,10013,,13 CROSBY STREET
1002330017,NO, ,O5,4,1,"26,388",,,10013,,151 GRAND STREET
1002330026,YES, ,O6,4,1,"129,135",,,10013,,148 LAFAYETTE STREET
1002330030,NO, ,O5,4,1,"53,200",,,10013,,22 HOWARD STREET
1002340017,NO, ,O5,4,1,"46,700",,,10013,,211 CENTRE STREET
1002347501,YES, ,R0,2,1,"49,719",,,10013,,161 GRAND STREET
1002350001,YES, ,O5,4,1,"39,000",,,10013,,202 CENTRE STREET
1002350013,YES, ,O5,4,1,"44,034",,,10013,,165 GRAND STREET
1002357501,YES, ,R0,2,1,"33,496",,,10013,,136 BAXTER STREET
1002367501,YES, ,R0,2,1,"40,413",,,10013,,173 GRAND STREET
1002367502,NO, ,R0,2,1,"33,671",,,10013,,145 MULBERRY STREET
1002367503,YES, ,R0,2,1,"49,633",,,10013,,133 MULBERRY STREET
1002367504,NO,,R0,2,1,"35,086",,,10013,,185 GRAND STREET
1002360038,YES,,W1,4,1,"72,650",,,10013,,137 BAXTER STREET
1002360006,NO,,W1,4,1,"44,350",,,10013,,145 BAXTER STREET
1002370014,NO, ,O6,4,1,"39,500",,,10013,,197 GRAND STREET
1002370017,YES, ,C7,2,1,"25,500",,,10013,,203 GRAND STREET
1002377501,YES, ,R0,2,1,"60,508",,,10013,,132 MULBERRY STREET
1002380003,YES, ,O5,4,1,"34,500",,,10013,,122 MOTT STREET
1002387501,YES, ,R0,2,1,"92,559",,,10013,,128 MOTT STREET
1002387502,YES, ,R0,2,1,"47,551",,,10013,,217 GRAND STREET
1002390012,YES, ,C7,2,1,"39,100",,,10013,,92 ELIZABETH STREET
1002390020,YES, ,H9,4,1,"48,911",,,10013,,116 BOWERY
1002390038,YES, ,K4,4,1,"33,890",,,10013,,90 BOWERY
1002397501,YES, ,R0,2,1,"113,956",,,10013,,80 ELIZABETH STREET
1002410013,NO,,T2,4,4,"365,687",,,10002,, MARGINAL STREET WHARF
1002410018,NO,,T2,4,1,"111,125",,,10002,, MARGINAL STREET WHARF
