BBL ,Boro,Block,Lot,Last Block Digit,E,BC,TC,Building Count,DOF Gross Square Footage ,Street Number ,Street Name ,Borough ,Zip Code,NYCHA ,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Full Address
1008480001,1,848,1,8, ,O6,4,1,"56,731",119,5TH AVE.,Manhattan ,10003,,,119 5TH AVE.
1008480015,1,848,15,8, ,O5,4,1,"57,050",895,BROADWAY,Manhattan ,10003,,,895 BROADWAY
1008480043,1,848,43,8, ,O6,4,1,"111,569",242,PARK AVENUE SOUTH,Manhattan ,10003,,,242 PARK AVENUE SOUTH
1008480061,1,848,61,8, ,O6,4,1,"98,146",894,BROADWAY,Manhattan ,10003,,,894 BROADWAY
1008480074,1,848,74,8, ,D0,2,1,"57,115",129,5TH AVE.,Manhattan ,10003,,,129 5TH AVE.
1008487502,1,848,7502,8, ,R0,2,1,"156,506",890,BROADWAY,Manhattan ,10003,,,890 BROADWAY
1008487503,1,848,7503,8, ,R0,2,1,"66,566",42,E. 20TH ST.,Manhattan ,10003,,,42 E. 20TH ST.
1008487505,1,848,7505,8, ,R0,2,1,"94,289",240,PARK AVE. S.,Manhattan ,10003,,,240 PARK AVE. S.
1008490016,1,849,16,9, ,O4,4,1,"342,429",902,BROADWAY,Manhattan ,10010,,,902 BROADWAY
1008490031,1,849,31,9, ,O6,4,1,"65,600",45,E. 20TH ST.,Manhattan ,10003,,,45 E. 20TH ST.
1008490063,1,849,63,9, ,O6,4,1,"97,500",912,BROADWAY,Manhattan ,10010,,,912 BROADWAY
1008490070,1,849,70,9, ,O4,4,1,"215,740",915,BROADWAY,Manhattan ,10010,,,915 BROADWAY
1008497504,1,849,7504,9, ,R0,2,2,"211,636",260,PARK AVE. S.,Manhattan ,10010,,,260 PARK AVE. S.
1008497505,1,849,7505,9, ,R0,2,1,"95,705",141,5TH AVE.,Manhattan ,10010,,,141 5TH AVE.
1008497508,1,849,7508,9, ,R0,2,1,"150,159",254,PARK AVE. S.,Manhattan ,10010,,,254 PARK AVE. S.
1008500001,1,850,1,0, ,O6,4,1,"173,159",149,5TH AVE.,Manhattan ,10010,,,149 5TH AVE.
1008500012,1,850,12,0, ,O6,4,1,"76,389",928,BROADWAY,Manhattan ,10010,,,928 BROADWAY
1008500028,1,850,28,0, ,G9,4,1,"61,957",41,E. 21ST ST.,Manhattan ,10010,,,41 E. 21ST ST.
1008500039,1,850,39,0, ,D6,2,1,"109,393",268,PARK AVE. S.,Manhattan ,10010,,,268 PARK AVE. S.
1008500064,1,850,64,0, ,D7,2,1,"78,646",12,E. 22ND ST.,Manhattan ,10010,,,12 E. 22ND ST.
1008500075,1,850,75,0, ,K4,4,1,"57,300",159,5 AVENUE,Manhattan ,10010,,,159 5 AVENUE
1008507502,1,850,7502,0, ,R0,2,1,"61,147",932,BROADWAY,Manhattan ,10010,,,932 BROADWAY
1008507503,1,850,7503,0, ,R0,2,1,"297,900",278,PARK AVE. S.,Manhattan ,10010,,,278 PARK AVE. S.
1008507506,1,850,7506,0, ,R0,2,1,"67,414",49,E. 21ST ST.,Manhattan ,10010,,,49 E. 21ST ST.
1008510001,1,851,1,1, ,O4,4,1,"183,449",171,5 AVENUE,Manhattan ,10010,,,171 5 AVENUE
1008510013,1,851,13,1, ,D4,2,1,"149,276",21,E. 22ND ST.,Manhattan ,10010,,,21 E. 22ND ST.
1008510035,1,851,35,1, ,O6,4,1,"168,200",286,PARK AVENUE SOUTH,Manhattan ,10010,,,286 PARK AVENUE SOUTH
1008510041,1,851,41,1, ,O6,4,1,"183,815",304,PARK AVE. S.,Manhattan ,10010,,,304 PARK AVE. S.
1008517501,1,851,7501,1, ,R0,2,1,"406,656",5,E. 22ND ST.,Manhattan ,10010,,,5 E. 22ND ST.
1008517504,1,851,7504,1, ,R0,2,1,"63,368",29,E. 22ND ST.,Manhattan ,10010,,,29 E. 22ND ST.
1008517505,1,851,7505,1, ,R0,2,1,"236,790",23,E. 22ND ST.,Manhattan ,10010,,,23 E. 22ND ST.
1008517506,1,851,7506,1, ,R0,2,1,"281,313",45,E. 22ND ST.,Manhattan ,10010,,,45 E. 22ND ST.
1008530002,1,853,2,3, ,O6,4,1,"708,550",1,MADISON AVE.,Manhattan ,10010,,,1 MADISON AVE.
1008530001,1,853,1,3, ,H1,4,1,"252,109",1,MADISON AVE.,Manhattan ,10010,,,1 MADISON AVE.
1008547501,1,854,7501,4, ,R0,2,1,"1,630,256",11,MADISON AVE.,Manhattan ,10010,,,11 MADISON AVE.
1008550016,1,855,16,5, ,O3,4,1,"185,000",53,EAST 25 STREET,Manhattan ,10010,,,53 EAST 25 STREET
1008550024,1,855,24,5, ,O4,4,1,"389,000",354,PARK AVENUE SOUTH,Manhattan ,10010,,,354 PARK AVENUE SOUTH
1008550037,1,855,37,5, ,O4,4,1,"524,937",35,MADISON AVENUE,Manhattan ,10010,,,35 MADISON AVENUE
1008557501,1,855,7501,5, ,R0,2,1,"150,100",43,E. 25TH ST.,Manhattan ,10010,,,43 E. 25TH ST.
1008560009,1,856,9,6, ,O4,4,1,"217,991",11,E. 26TH ST.,Manhattan ,10010,,,11 E. 26TH ST.
1008560011,1,856,11,6, ,O4,4,1,"140,025",15,E. 26TH ST.,Manhattan ,10010,,,15 E. 26TH ST.
1008560024,1,856,24,6, ,O4,4,1,"1,159,795",380,PARK AVENUE SOUTH,Manhattan ,10010,,,380 PARK AVENUE SOUTH
1008560058,1,856,58,6, ,O6,4,1,"169,360",60,MADISON AVE.,Manhattan ,10010,,,60 MADISON AVE.
1008567502,1,856,7502,6, ,R0,2,1,"341,125",225,5TH AVE.,Manhattan ,10010,,,225 5TH AVE.
1008567503,1,856,7503,6, ,R0,2,1,"180,112",15,E. 26TH ST.,Manhattan ,10010,,,15 E. 26TH ST.
1008570007,1,857,7,7, ,HB,4,1,"53,038",7,E. 27TH ST.,Manhattan ,10016,,,7 E. 27TH ST.
1008570018,1,857,18,7, ,D4,2,1,"140,000",66,MADISON AVE.,Manhattan ,10016,,,66 MADISON AVE.
1008570024,1,857,24,7, ,O3,4,1,"702,793",63,MADISON AVE.,Manhattan ,10016,,,63 MADISON AVE.
1008570038,1,857,38,7, ,O4,4,1,"232,133",386,PARK AVE. S.,Manhattan ,10016,,,386 PARK AVE. S.
1008570062,1,857,62,7, ,O6,4,1,"58,500",72,MADISON AVE.,Manhattan ,10016,,,72 MADISON AVE.
1008570066,1,857,66,7, ,D6,2,1,"187,041",10,EAST 28 STREET,Manhattan ,10016,,,10 EAST 28 STREET
1008570075,1,857,75,7, ,N2,4,1,"69,289",4,E. 28TH ST.,Manhattan ,10016,,,4 E. 28TH ST.
1008570076,1,857,76,7, ,O4,4,1,"258,639",243,5TH AVE.,Manhattan ,10016,,,243 5TH AVE.
1008577501,1,857,7501,7, ,R0,2,1,"64,830",76,MADISON AVE.,Manhattan ,10016,,,76 MADISON AVE.
1008577502,1,857,7502,7, ,R0,2,1,"75,206",241,5TH AVE.,Manhattan ,10016,,,241 5TH AVE.
1008577503,1,857,7503,7, ,R0,2,1,"475,685",402,PARK AVE. S.,Manhattan ,10016,,,402 PARK AVE. S.
1008580006,1,858,6,8, ,O6,4,1,"61,968",3,E. 28TH ST.,Manhattan ,10016,,,3 E. 28TH ST.
1008580008,1,858,8,8, ,D8,2,1,"407,555",7,EAST 28 STREET,Manhattan ,10016,,,7 EAST 28 STREET
1008580014,1,858,14,8, ,D6,2,1,"60,110",80,MADISON AVE.,Manhattan ,10016,,,80 MADISON AVE.
1008580022,1,858,22,8, ,O6,4,1,"224,449",79,MADISON AVE.,Manhattan ,10016,,,79 MADISON AVE.
1008580045,1,858,45,8, ,H1,4,1,"214,210",420,PARK AVE. S.,Manhattan ,10016,,,420 PARK AVE. S.
1008580049,1,858,49,8, ,O3,4,1,"62,100",38,E. 29TH ST.,Manhattan ,10016,,,38 E. 29TH ST.
1008580058,1,858,58,8, ,O6,4,1,"146,161",89,MADISON AVENUE,Manhattan ,10016,,,89 MADISON AVENUE
1008580078,1,858,78,8, ,O4,4,1,"444,716",259,5 AVENUE,Manhattan ,10016,,,259 5 AVENUE
1008587502,1,858,7502,8, ,R0,2,1,"103,290",404,PARK AVE. S.,Manhattan ,10016,,,404 PARK AVE. S.
1008587503,1,858,7503,8, ,R0,2,1,"212,095",22,EAST 29TH STREET,Manhattan ,10005,,,22 EAST 29TH STREET
1008587504,1,858,7504,8, ,R0,2,1,"230,097",30,E. 29TH ST.,Manhattan ,10016,,,30 E. 29TH ST.
1008590001,1,859,1,9, ,O6,4,1,"55,395",267,5TH AVE.,Manhattan ,10016,,,267 5TH AVE.
1008590015,1,859,15,9, ,O6,4,1,"108,290",102,MADISON AVE.,Manhattan ,10016,,,102 MADISON AVE.
1008590024,1,859,24,9, ,O6,4,1,"120,000",99,MADISON AVE.,Manhattan ,10016,,,99 MADISON AVE.
1008590026,1,859,26,9, ,H3,4,1,"142,851",30,E. 30TH ST.,Manhattan ,10016,,,30 E. 30TH ST.
1008590039,1,859,39,9, ,O6,4,1,"126,784",424,PARK AVE. S.,Manhattan ,10016,,,424 PARK AVE. S.
1008590048,1,859,48,9, ,O6,4,1,"145,437",434,PARK AVENUE SOUTH,Manhattan ,10016,,,434 PARK AVENUE SOUTH
1008590052,1,859,52,9, ,O3,4,1,"75,655",44,E. 30TH ST.,Manhattan ,10016,,,44 E. 30TH ST.
1008590064,1,859,64,9, ,O4,4,1,"232,644",105,MADISON AVE.,Manhattan ,10016,,,105 MADISON AVE.
1008590072,1,859,72,9, ,O6,4,1,"88,560",112,MADISON AVE.,Manhattan ,10016,,,112 MADISON AVE.
1008590075,1,859,75,9, ,H3,4,1,"50,997",16,E. 30TH ST.,Manhattan ,10016,,,16 E. 30TH ST.
1008597501,1,859,7501,9, ,R0,2,1,"263,972",11,E. 29TH ST.,Manhattan ,10016,,,11 E. 29TH ST.
1008597502,1,859,7502,9, ,R0,2,1,"169,785",39,E. 29TH ST.,Manhattan ,10016,,,39 E. 29TH ST.
1008597504,1,859,7504,9, ,R0,2,1,"268,440",277,FIFTH AVENUE,Manhattan ,10016,,,277 FIFTH AVENUE
1008600001,1,860,1,0, ,O6,4,1,"614,040",285,5 AVENUE,Manhattan ,10016,,,285 5 AVENUE
1008600022,1,860,22,0, ,D7,2,1,"111,457",119,MADISON AVENUE,Manhattan ,10016,,,119 MADISON AVENUE
1008600037,1,860,37,0, ,H1,4,1,"120,400",444,PARK AVE. S.,Manhattan ,10016,,,444 PARK AVE. S.
1008600045,1,860,45,0, ,O6,4,2,"172,831",450,PARK AVE. S.,Manhattan ,10016,,,450 PARK AVE. S.
1008600049,1,860,49,0, ,O6,4,1,"150,686",36,E. 31ST ST.,Manhattan ,10016,,,36 E. 31ST ST.
1008600061,1,860,61,0, ,H6,4,1,"98,234",129,MADISON AVE.,Manhattan ,10016,,,129 MADISON AVE.
1008600074,1,860,74,0, ,H2,4,1,"63,967",12,E. 31ST ST.,Manhattan ,10016,,,12 E. 31ST ST.
1008607501,1,860,7501,0, ,R0,2,1,"59,993",43,E. 30TH ST.,Manhattan ,10016,,,43 E. 30TH ST.
1008607504,1,860,7504,0, ,R0,2,1,"88,269",30,EAST 31 STREET,Manhattan ,10016,,,30 EAST 31 STREET
1008607505,1,860,7505,0, ,R0,2,1,"408,256",15,EAST 30TH STREET,Manhattan ,10016,,,15 EAST 30TH STREET
1008610001,1,861,1,1, ,O4,4,1,"160,454",303,5TH AVE.,Manhattan ,10016,,,303 5TH AVE.
1008610003,1,861,3,1, ,O6,4,1,"60,648",307,5TH AVE.,Manhattan ,10016,,,307 5TH AVE.
1008610004,1,861,4,1, ,D7,2,1,"175,687",309,5TH AVE.,Manhattan ,10016,,,309 5TH AVE.
1008610010,1,861,10,1, ,H3,4,1,"78,843",11,E. 31ST ST.,Manhattan ,10016,,,11 E. 31ST ST.
1008610015,1,861,15,1, ,O6,4,2,"255,447",134,MADISON AVE.,Manhattan ,10016,,,134 MADISON AVE.
1008610022,1,861,22,1, ,O6,4,1,"180,019",135,MADISON AVE.,Manhattan ,10016,,,135 MADISON AVE.
1008610027,1,861,27,1, ,D7,2,1,"91,500",31,E. 31ST ST.,Manhattan ,10016,,,31 E. 31ST ST.
1008610044,1,861,44,1, ,O6,4,3,"227,053",462,PARK AVENUE SOUTH,Manhattan ,10016,,,462 PARK AVENUE SOUTH
1008610047,1,861,47,1, ,O6,4,1,"83,623",44,E. 32ND ST.,Manhattan ,10016,,,44 E. 32ND ST.
1008610049,1,861,49,1, ,O6,4,1,"88,000",38,E. 32ND ST.,Manhattan ,10016,,,38 E. 32ND ST.
1008610057,1,861,57,1, ,O6,4,1,"119,006",147,MADISON AVENUE,Manhattan ,10016,,,147 MADISON AVENUE
1008610059,1,861,59,1, ,D6,2,1,"73,221",145,MADISON AVE.,Manhattan ,10016,,,145 MADISON AVE.
1008610064,1,861,64,1, ,O6,4,1,"71,871",148,MADISON AVE.,Manhattan ,10016,,,148 MADISON AVE.
1008610066,1,861,66,1, ,H3,4,1,"71,250",14,EAST 32 STREET,Manhattan ,10016,,,14 EAST 32 STREET
1008610072,1,861,72,1, ,O6,4,1,"145,500",6,E. 32ND ST.,Manhattan ,10016,,,6 E. 32ND ST.
1008610075,1,861,75,1, ,O6,4,1,"56,000",315,5TH AVE.,Manhattan ,10016,,,315 5TH AVE.
1008620013,1,862,13,2, ,O6,4,1,"57,156",15,E. 32ND ST.,Manhattan ,10016,,,15 E. 32ND ST.
1008620016,1,862,16,2, ,O4,4,1,"98,847",152,MADISON AVE.,Manhattan ,10016,,,152 MADISON AVE.
1008620024,1,862,24,2, ,D4,2,1,"111,227",153,MADISON AVE.,Manhattan ,10016,,,153 MADISON AVE.
1008620026,1,862,26,2, ,O6,4,1,"53,934",31,E. 32ND ST.,Manhattan ,10016,,,31 E. 32ND ST.
1008620029,1,862,29,2, ,O4,4,1,"852,731",2,PARK AVE.,Manhattan ,10016,,,2 PARK AVE.
1008620045,1,862,45,2, ,O6,4,1,"91,554",30,E. 33RD ST.,Manhattan ,10016,,,30 E. 33RD ST.
1008627501,1,862,7501,2, ,R0,2,1,"61,571",161,MADISON AVE.,Manhattan ,10016,,,161 MADISON AVE.
1008627503,1,862,7503,2, ,R0,2,1,"432,311",321,5TH AVE.,Manhattan ,10016,,,321 5TH AVE.
1008627504,1,862,7504,2, ,R0,2,1,"258,480",160,MADISON AVE.,Manhattan ,10016,,,160 MADISON AVE.
1008630004,1,863,4,3, ,O6,4,1,"107,095",341,5 AVENUE,Manhattan ,10016,,,341 5 AVENUE
1008630006,1,863,6,3, ,O6,4,1,"127,866",1,E. 33RD ST.,Manhattan ,10016,,,1 E. 33RD ST.
1008630013,1,863,13,3, ,O4,4,1,"349,683",15,EAST 33 STREET,Manhattan ,10016,,,15 EAST 33 STREET
1008630027,1,863,27,3, ,O6,4,1,"113,182",169,MADISON AVE.,Manhattan ,10016,,,169 MADISON AVE.
1008630029,1,863,29,3, ,O6,4,1,"126,383",33,E. 33RD ST.,Manhattan ,10016,,,33 E. 33RD ST.
1008630044,1,863,44,3, ,D6,2,1,"341,952",66,E. 34TH ST.,Manhattan ,10016,,,66 E. 34TH ST.
1008630053,1,863,53,3, ,H8,4,1,"87,550",48,EAST 34 STREET,Manhattan ,10016,,,48 EAST 34 STREET
1008630060,1,863,60,3, ,O6,4,1,"233,484",183,MADISON AVE.,Manhattan ,10016,,,183 MADISON AVE.
1008630067,1,863,67,3, ,O4,4,1,"235,564",178,MADISON AVENUE,Manhattan ,10016,,,178 MADISON AVENUE
1008630081,1,863,81,3, ,O6,4,1,"52,220",349,5TH AVE.,Manhattan ,10016,,,349 5TH AVE.
1008637501,1,863,7501,3, ,R0,2,2,"110,423",45,E. 33RD ST.,Manhattan ,10016,,,45 E. 33RD ST.
1008637502,1,863,7502,3, ,R0,2,1,"160,073",172,MADISON AVE.,Manhattan ,10016,,,172 MADISON AVE.
1008640025,1,864,25,4, ,O6,4,1,"79,961",185,MADISON AVE.,Manhattan ,10016,,,185 MADISON AVE.
1008640028,1,864,28,4, ,D8,2,1,"106,153",47,E. 34TH ST.,Manhattan ,10016,,,47 E. 34TH ST.
1008640035,1,864,35,4, ,D4,2,1,"218,364",10,PARK AVE.,Manhattan ,10016,,,10 PARK AVE.
1008640041,1,864,41,4, ,D4,2,1,"58,841",16,PARK AVE.,Manhattan ,10016,,,16 PARK AVE.
1008647501,1,864,7501,4, ,R0,2,1,"200,200",20,E. 35TH ST.,Manhattan ,10016,,,20 E. 35TH ST.
1008647502,1,864,7502,4, ,R0,2,1,"964,505",355,5TH AVE.,Manhattan ,10016,,,355 5TH AVE.
1008650007,1,865,7,5, ,D4,2,1,"64,598",7,E. 35TH ST.,Manhattan ,10016,,,7 E. 35TH ST.
1008650014,1,865,14,5, ,O4,4,1,"606,148",200,MADISON AVE.,Manhattan ,10016,,,200 MADISON AVE.
1008650032,1,865,32,5, ,D7,2,1,"101,306",20,PARK AVE.,Manhattan ,10016,,,20 PARK AVE.
1008650040,1,865,40,5, ,D6,2,1,"236,315",30,PARK AVE.,Manhattan ,10016,,,30 PARK AVE.
1008650042,1,865,42,5, ,D6,2,1,"128,072",28,EAST 36 STREET,Manhattan ,10016,,,28 EAST 36 STREET
1008650053,1,865,53,5, ,D6,2,1,"60,300",213,MADISON AVE.,Manhattan ,10016,,,213 MADISON AVE.
1008650071,1,865,71,5, ,O6,4,1,"88,595",385,5TH AVE.,Manhattan ,10016,,,385 5TH AVE.
1008650024,1,865,24,5, ,D6,2,1,"132,955",35,E. 35TH ST.,Manhattan ,10016,,,35 E. 35TH ST.
1008657501,1,865,7501,5, ,R0,2,1,"86,314",211,MADISON AVE.,Manhattan ,10016,,,211 MADISON AVE.
1008657502,1,865,7502,5, ,R0,2,1,"97,000",1,E. 35TH ST.,Manhattan ,10016,,,1 E. 35TH ST.
1008660001,1,866,1,6, ,O6,4,1,"122,686",389,5TH AVE.,Manhattan ,10016,,,389 5TH AVE.
1008660025,1,866,25,6, ,P8,4,2,"109,000",219,MADISON AVENUE,Manhattan ,10016,,,219 MADISON AVENUE
1008660035,1,866,35,6, ,D6,2,1,"153,398",40,PARK AVE.,Manhattan ,10016,,,40 PARK AVE.
1008660042,1,866,42,6, ,P2,4,1,"98,746",48,PARK AVE.,Manhattan ,10016,,,48 PARK AVE.
1008660058,1,866,58,6, ,P8,4,1,"76,900",229,MADISON AVENUE,Manhattan ,10016,,,229 MADISON AVENUE
1008660064,1,866,64,6, ,D4,2,1,"211,910",220,MADISON AVE.,Manhattan ,10016,,,220 MADISON AVE.
1008660076,1,866,76,6, ,O6,4,1,"156,751",397,5 AVENUE,Manhattan ,10016,,,397 5 AVENUE
1008667502,1,866,7502,6, ,R0,2,1,"90,113",30,E. 37TH ST.,Manhattan ,10016,,,30 E. 37TH ST.
1008667501,1,866,7501,6, ,R0,2,1,"85,194",11,E. 36TH ST.,Manhattan ,10016,,,11 E. 36TH ST.
1008670001,1,867,1,7, ,O6,4,1,"116,598",411,5TH AVE.,Manhattan ,10016,,,411 5TH AVE.
1008670009,1,867,9,7, ,O6,4,1,"62,000",9,E. 37TH ST.,Manhattan ,10016,,,9 E. 37TH ST.
1008670015,1,867,15,7, ,O6,4,1,"115,945",232,MADISON AVE.,Manhattan ,10016,,,232 MADISON AVE.
1008670020,1,867,20,7, ,H3,4,1,"71,043",237,MADISON AVE.,Manhattan ,10016,,,237 MADISON AVE.
1008670033,1,867,33,7, ,D4,2,1,"127,089",31,E. 37TH ST.,Manhattan ,10016,,,31 E. 37TH ST.
1008670042,1,867,42,7, ,HB,4,1,"105,231",64,PARK AVE.,Manhattan ,10016,,,64 PARK AVE.
1008670055,1,867,55,7, ,H2,4,1,"165,475",241,MADISON AVE.,Manhattan ,10016,,,241 MADISON AVE.
1008670057,1,867,57,7, ,D4,2,1,"142,836",242,MADISON AVENUE,Manhattan ,10016,,,242 MADISON AVENUE
1008670062,1,867,62,7, ,O6,4,1,"68,213",14,E. 38TH ST.,Manhattan ,10016,,,14 E. 38TH ST.
1008670064,1,867,64,7, ,O6,4,1,"57,938",10,E. 38TH ST.,Manhattan ,10016,,,10 E. 38TH ST.
1008670070,1,867,70,7, ,O6,4,1,"309,346",415,5TH AVE.,Manhattan ,10016,,,415 5TH AVE.
1008680008,1,868,8,8, ,O6,4,1,"82,878",5,E. 38TH ST.,Manhattan ,10016,,,5 E. 38TH ST.
1008680012,1,868,12,8, ,O6,4,1,"59,191",9,E. 38TH ST.,Manhattan ,10016,,,9 E. 38TH ST.
1008680016,1,868,16,8, ,O4,4,1,"531,270",260,MADISON AVE.,Manhattan ,10016,,,260 MADISON AVE.
1008680025,1,868,25,8, ,O4,4,1,"383,934",261,MADISON AVE.,Manhattan ,10016,,,261 MADISON AVE.
1008680036,1,868,36,8, ,HB,4,1,"83,000",70,PARK AVE.,Manhattan ,10016,,,70 PARK AVE.
1008680072,1,868,72,8, ,O6,4,1,"69,378",437,5TH AVE.,Manhattan ,10016,,,437 5TH AVE.
1008680010,1,868,10,8, ,O6,4,1,"80,797",7,E. 38TH ST.,Manhattan ,10016,,,7 E. 38TH ST.
1008687501,1,868,7501,8, ,R0,2,1,"93,180",35,E. 38TH ST.,Manhattan ,10016,,,35 E. 38TH ST.
1008687502,1,868,7502,8, ,R0,2,1,"232,631",80,PARK AVE.,Manhattan ,10016,,,80 PARK AVE.
1008687503,1,868,7503,8, ,R0,2,1,"213,279",425,5TH AVE.,Manhattan ,10016,,,425 5TH AVE.
1008680064,1,868,64,8, ,H2,4,1,"82,634",16,E. 39TH ST.,Manhattan ,10016,,,16 E. 39TH ST.
1008690016,1,869,16,9, ,O6,4,1,"217,317",266,MADISON AVENUE,Manhattan ,10016,,,266 MADISON AVENUE
1008690020,1,869,20,9, ,O4,4,1,"104,431",271,MADISON AVE.,Manhattan ,10016,,,271 MADISON AVE.
1008690034,1,869,34,9, ,O4,4,1,"927,829",90,PARK AVE.,Manhattan ,10016,,,90 PARK AVE.
1008690049,1,869,49,9, ,O6,4,1,"71,063",30,E. 40TH ST.,Manhattan ,10016,,,30 E. 40TH ST.
1008690054,1,869,54,9, ,O4,4,1,"281,263",273,MADISON AVENUE,Manhattan ,10016,,,273 MADISON AVENUE
1008690058,1,869,58,9, ,O6,4,1,"91,212",274,MADISON AVE.,Manhattan ,10016,,,274 MADISON AVE.
1008690061,1,869,61,9, ,O6,4,1,"74,186",278,MADISON AVENUE,Manhattan ,10016,,,278 MADISON AVENUE
1008690064,1,869,64,9, ,O6,4,1,"89,423",16,E. 40TH ST.,Manhattan ,10016,,,16 E. 40TH ST.
1008690066,1,869,66,9, ,O4,4,1,"442,042",10,E. 40TH ST.,Manhattan ,10016,,,10 E. 40TH ST.
1008697501,1,869,7501,9, ,R0,2,1,"217,421",445,5TH AVE.,Manhattan ,10016,,,445 5TH AVE.
1008707501,1,870,7501,0, ,R0,2,4,"1,015,671",10,UNION SQ. E.,Manhattan ,10003,,,10 UNION SQ. E.
1008710003,1,871,3,1, ,O6,4,2,"145,772",32,UNION SQ. E.,Manhattan ,10003,,,32 UNION SQ. E.
1008710039,1,871,39,1, ,D4,2,1,"193,695",145,E. 15TH ST.,Manhattan ,10003,,,145 E. 15TH ST.
1008710044,1,871,44,1, ,D4,2,1,"111,428",160,3RD AVE.,Manhattan ,10003,,,160 3RD AVE.
1008710060,1,871,60,1, ,O6,4,1,"102,805",30,IRVING PL.,Manhattan ,10003,,,30 IRVING PL.
1008710068,1,871,68,1, ,O6,4,1,"165,875",21,IRVING PLACE,Manhattan ,10003,,,21 IRVING PLACE
1008710070,1,871,70,1, ,O6,4,1,"64,405",116,E. 16TH ST.,Manhattan ,10003,,,116 E. 16TH ST.
1008710074,1,871,74,1, ,G1,4,1,"50,174",112,EAST 16 STREET,Manhattan ,10003,,,112 EAST 16 STREET
1008720001,1,872,1,2, ,D8,2,1,"65,430",36,UNION SQ. E.,Manhattan ,10003,,,36 UNION SQ. E.
1008720035,1,872,35,2, ,D6,2,1,"236,064",166,3 AVENUE,Manhattan ,10003,,,166 3 AVENUE
1008720078,1,872,78,2, ,O5,4,1,"70,201",44,UNION SQ. E.,Manhattan ,10003,,,44 UNION SQ. E.
1008730001,1,873,1,3, ,H1,4,1,"200,000",201,PARK AVE. S.,Manhattan ,10003,,,201 PARK AVE. S.
1008730019,1,873,19,3, ,D4,2,1,"187,543",130,E. 18TH ST.,Manhattan ,10003,,,130 E. 18TH ST.
1008730040,1,873,40,3, ,D6,2,1,"235,264",150,E. 18TH ST.,Manhattan ,10003,,,150 E. 18TH ST.
1008730067,1,873,67,3, ,O4,4,1,"285,213",215,PARK AVE. S.,Manhattan ,10003,,,215 PARK AVE. S.
1008737502,1,873,7502,3, ,R0,2,1,"124,621",105,EAST 17TH ST,Manhattan ,10003,,,105 EAST 17TH ST
1008740001,1,874,1,4, ,O6,4,1,"455,451",225,PARK AVE. S.,Manhattan ,10003,,,225 PARK AVE. S.
1008740004,1,874,4,4, ,O6,4,1,"142,173",233,PARK AVE. S.,Manhattan ,10003,,,233 PARK AVE. S.
1008740069,1,874,69,4, ,D0,2,1,"55,049",112,E. 19TH ST.,Manhattan ,10003,,,112 E. 19TH ST.
1008750001,1,875,1,5, ,O6,4,1,"67,376",235,PARK AVE. S.,Manhattan ,10003,,,235 PARK AVE. S.
1008750003,1,875,3,5, ,D6,2,1,"51,122",239,PARK AVE. S.,Manhattan ,10003,,,239 PARK AVE. S.
1008750019,1,875,19,5, ,D4,2,1,"72,501",81,IRVING PL.,Manhattan ,10003,,,81 IRVING PL.
1008750047,1,875,47,5, ,D4,2,1,"170,000",230,3 AVENUE,Manhattan ,10003,,,230 3 AVENUE
1008750070,1,875,70,5, ,P2,4,1,"85,279",15,EAST 20 STREET,Manhattan ,10003,,,15 EAST 20 STREET
1008757503,1,875,7503,5, ,R0,2,1,"82,333",18,GRAMERCY PARK S.,Manhattan ,10003,,,18 GRAMERCY PARK S.
1008760001,1,876,1,6, ,O6,4,1,"103,384",251,PARK AVE. S.,Manhattan ,10010,,,251 PARK AVE. S.
1008760006,1,876,6,6, ,O4,4,1,"207,233",257,PARK AVE. S.,Manhattan ,10010,,,257 PARK AVE. S.
1008760018,1,876,18,6, ,D4,2,1,"80,000",34,GRAMERCY PARK E.,Manhattan ,10003,,,34 GRAMERCY PARK E.
1008767503,1,876,7503,6, ,R0,2,1,"61,406",36,GRAMERCY PARK E.,Manhattan ,10003,,,36 GRAMERCY PARK E.
1008770009,1,877,9,7, ,D4,2,1,"184,961",60,GRAMERCY PARK N.,Manhattan ,10010,,,60 GRAMERCY PARK N.
1008770013,1,877,13,7, ,D4,2,1,"65,480",50,GRAMERCY PARK N.,Manhattan ,10010,,,50 GRAMERCY PARK N.
1008770018,1,877,18,7, ,H1,4,1,"188,933",2,LEXINGTON AVE.,Manhattan ,10010,,,2 LEXINGTON AVE.
1008770022,1,877,22,7, ,D4,2,1,"75,379",1,LEXINGTON AVE.,Manhattan ,10010,,,1 LEXINGTON AVE.
1008770026,1,877,26,7, ,D4,2,1,"78,382",45,GRAMERCY PARK N.,Manhattan ,10010,,,45 GRAMERCY PARK N.
1008770030,1,877,30,7, ,D4,2,1,"87,793",44,GRAMERCY PARK N.,Manhattan ,10010,,,44 GRAMERCY PARK N.
1008770042,1,877,42,7, ,D4,2,1,"99,238",39,GRAMERCY PARK N.,Manhattan ,10010,,,39 GRAMERCY PARK N.
1008770060,1,877,60,7, ,D6,2,1,"57,538",134,E. 22ND ST.,Manhattan ,10010,,,134 E. 22ND ST.
1008770067,1,877,67,7, ,D4,2,1,"84,851",7,LEXINGTON AVE.,Manhattan ,10010,,,7 LEXINGTON AVE.
