BBL,ADDRESS,BOROUGH,ZIP CODE,LIST
1003900011,308 EAST 8 STREET,MANHATTAN,10009,INCOME
1003900024,334 EAST 8 STREET ,MANHATTAN,10009,INCOME/ARTICLE
1003920027,384 EAST 10 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003920048,627 EAST 9 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003930014,610 EAST 11 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003930056,355 EAST 10 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003950001,195 AVENUE B,MANHATTAN,10009,INCOME/ARTICLE
1003950009,606 EAST 13 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003950012,620 EAST 13 STREET,MANHATTAN,10009,INCOME/ARTICLE
1003970012,157 EAST 2 STREET,MANHATTAN,10009,INCOME/ARTICLE
1004010046,535 EAST 5 STREET ,MANHATTAN,10009,INCOME/ARTICLE
1004050001,174 AVENUE A,MANHATTAN,10009,INCOME
1004120053,207 EAST HOUSTON STREET ,MANHATTAN,10002,INCOME/ARTICLE
1004210044,174 FORSYTH STREET,MANHATTAN,10002,INCOME
1004300001,40 1 AVENUE,MANHATTAN,10009,INCOME
1004310001,60 1 AVENUE,MANHATTAN,10009,INCOME
1004320001,66 1 AVENUE,MANHATTAN,10009,INCOME
1004417504,433 EAST 13 STREET,MANHATTAN,10009,INCOME
1004560007,285 BOWERY,MANHATTAN,10003,INCOME/ARTICLE
1004570001,3 EXTRA PLACE,MANHATTAN,10003,INCOME/ARTICLE
1004570005,313 BOWERY,MANHATTAN,10003,INCOME/ARTICLE
1004570028,21 2 AVENUE,MANHATTAN,10003,INCOME/ARTICLE
1004570128,29 EAST 2 STREET,MANHATTAN,10003,INCOME/ARTICLE
1004600001,1 COOPER SQUARE,MANHATTAN,10003,INCOME/ARTICLE
1004930041,13 SPRING STREET,MANHATTAN,10012,INCOME/ARTICLE
1005240001,505 LA GUARDIA PLACE ,MANHATTAN,10012,INCOME
1005280035,40 DOWNING STREET,MANHATTAN,10014,INCOME/ARTICLE
1005590055,113 EAST 13 STREET,MANHATTAN,10003,INCOME/ARTICLE
1005947511,261 HUDSON STREET,MANHATTAN,10013,INCOME/ARTICLE
1005957509,456 WASHINGTON STREET,MANHATTAN,10013,INCOME/ARTICLE
1006390001,445 WEST STREET,MANHATTAN,10014,INCOME/ARTICLE
1006940017,527 WEST 22 STREET,MANHATTAN,10011,INCOME
1006950015,527 WEST 23 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007000027,509 WEST 28 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007010062,312 11 AVENUE,MANHATTAN,10001,INCOME/ARTICLE
1007017501,529 WEST 29 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007017502,500 WEST 30 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007090031,505 WEST 37 STREET ,MANHATTAN,10018,INCOME/ARTICLE
1007107501,509 WEST 38 STREET,MANHATTAN,10018,INCOME/ARTICLE
1007147501,450 WEST 17 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007167506,425 WEST 18 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007237502,401 WEST 25 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007340037,400 WEST 37 STREET,MANHATTAN,10018,INCOME/ARTICLE
1007350006,453 WEST 37 STREET,MANHATTAN,10018,INCOME
1007457503,225 8 AVENUE,MANHATTAN,10011,INCOME
1007470001,212 9 AVENUE,MANHATTAN,10011,INCOME
1007480001,311 WEST 24 STREET,MANHATTAN,10011,INCOME
1007490001,250 9 AVENUE,MANHATTAN,10001,INCOME
1007490024,313 8 AVENUE,MANHATTAN,10001,INCOME
1007510001,345 8TH AVENUE ,MANHATTAN,10001,INCOME
1007520001,305 9 AVENUE,MANHATTAN,10001,INCOME
1007530056,324 WEST 30 STREET ,MANHATTAN,10001,INCOME/ARTICLE
1007540001,363 WEST 30 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007600068,352 WEST 37 STREET,MANHATTAN,10018,INCOME/ARTICLE
1007610043,320 WEST 38 STREET,MANHATTAN,10018,INCOME/ARTICLE
1007620060,334 WEST 39 STREET,MANHATTAN,10018,INCOME/ARTICLE
1007690053,226 WEST 20 STREET,MANHATTAN,10011,INCOME
1007730001,258 8 AVENUE ,MANHATTAN,10011,INCOME
1007730134,202 WEST 24 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007757502,260 WEST 26 STREET,MANHATTAN,10001,INCOME
1007790007,257 WEST 29 STREET,MANHATTAN,10001,INCOME/ARTICLE
1007907502,125 WEST 14 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007950001,180 WEST 20 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007967504,655 6 AVENUE,MANHATTAN,10010,INCOME
1007970007,163 WEST 21 STREET,MANHATTAN,10011,INCOME/ARTICLE
1007990021,137 WEST 23 STREET,MANHATTAN,10011,INCOME/ARTICLE
1008077501,132 WEST 32 STREET,MANHATTAN,10001,INCOME/ARTICLE
1008237507,7 WEST 21 STREET,MANHATTAN,10010,INCOME/ARTICLE
1008260001,736 AVENUE OF THE AMERICAS,MANHATTAN,10010,INCOME/ARTICLE
1008270001,55 WEST 25 STREET,MANHATTAN,10010,INCOME/ARTICLE
1008290001,796 AVENUE OF THE AMERICAS,MANHATTAN,10001,INCOME/ARTICLE
1008397502,66 WEST 38 STREET,MANHATTAN,10018,INCOME
1008570066,10 EAST 28 STREET,MANHATTAN,10016,INCOME/ARTICLE
1008627504,160 MADISON AVENUE,MANHATTAN,10016,INCOME/ARTICLE
1008657502,1 EAST 35 STREET,MANHATTAN,10016,INCOME/ARTICLE
1008790027,143 EAST 23 STREET,MANHATTAN,10010,INCOME/ARTICLE
1008840042,400 3 AVENUE,MANHATTAN,10016,INCOME/ARTICLE
1009087502,385 3 AVENUE,MANHATTAN,10016,INCOME/ARTICLE
1009190014,240 EAST 39 STREET,MANHATTAN,10016,INCOME/ARTICLE
1009290001,401 1 AVENUE,MANHATTAN,10010,INCOME
1009300012,319 EAST 24 STREET,MANHATTAN,10010,INCOME
1009310017,325 EAST 25 STREET,MANHATTAN,10010,INCOME/ARTICLE
1009337501,335 EAST 27 STREET,MANHATTAN,10016,INCOME/ARTICLE
1009340015,332 EAST 28 STREET,MANHATTAN,10016,INCOME/ARTICLE
1009340024,479 1 AVENUE,MANHATTAN,10016,INCOME
1009350013,315 EAST 29 STREET,MANHATTAN,10016,INCOME/ARTICLE
1009440045,312 EAST 39 STREET,MANHATTAN,10016,INCOME
1009910060,2500 FRANKLIN D ROOSEVELT DRV ,MANHATTAN,10010,INCOME
1009960014,127 WEST 43 STREET,MANHATTAN,10036,INCOME
1010150001,680 8 AVENUE,MANHATTAN,10036,INCOME/ARTICLE
1010190001,770 8 AVENUE,MANHATTAN,10036,INCOME/ARTICLE
1010200049,220 WEST 49 STREET,MANHATTAN,10019,INCOME
1010330001,360 WEST 43 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010330006,351 WEST 42 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010330009,349 WEST 42 STREET,MANHATTAN,10036,INCOME
1010330109,350 WEST 43 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010360036,727 8 AVENUE ,MANHATTAN,10036,INCOME
1010377501,739 8 AVENUE,MANHATTAN,10036,INCOME/ARTICLE
1010410011,335 WEST 50 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010410047,330 WEST 51 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010430046,328 WEST 53 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010517502,450 WEST 42 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010520001,576 10 AVENUE,MANHATTAN,10036,INCOME/ARTICLE
1010560001,465 WEST 46 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010570141,414 WEST 48 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010580016,425 WEST 48 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010630035,404 WEST 54 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010640036,831 9 AVENUE,MANHATTAN,10019,INCOME/ARTICLE
1010660032,869 9 AVENUE,MANHATTAN,10019,INCOME
1010677501,477 WEST 57 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010697501,551 10 AVENUE,MANHATTAN,10018,INCOME/ARTICLE
1010700034,502 WEST 42 STREET,MANHATTAN,10036,INCOME
1010717503,521 WEST 42 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010737501,550 WEST 45 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010737502,530 WEST 45 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010747502,510 WEST 46 STREET,MANHATTAN,10036,INCOME
1010760015,525 WEST 47 STREET,MANHATTAN,10036,INCOME
1010760043,520 WEST 48 STREET,MANHATTAN,10036,INCOME/ARTICLE
1010800010,535 WEST 51 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010800028,501 WEST 51 STREET ,MANHATTAN,10019,INCOME/ARTICLE
1010800030,755 10 AVENUE,MANHATTAN,10019,INCOME
1010800105,564 WEST 52 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010807501,510 WEST 52 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010810029,501 WEST 52 STREET ,MANHATTAN,10019,INCOME/ARTICLE
1010810060,554 WEST 53 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010810070,555 WEST 52 STREET,MANHATTAN,10019,INCOME
1010810101,535 WEST 52 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010817501,525 WEST 52 STREET,MANHATTAN,10019,INCOME
1010817502,500 WEST 53 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010827501,770 11 AVENUE,MANHATTAN,10019,INCOME/ARTICLE
1010830001,778 11 AVENUE ,MANHATTAN,10019,INCOME
1010830029,815 10 AVENUE,MANHATTAN,10019,INCOME/ARTICLE
1010830037,508 WEST 55 STREET,MANHATTAN,10019,INCOME/ARTICLE
1010840025,841 10 AVENUE,MANHATTAN,10019,INCOME/ARTICLE
1010897502,533 11 AVENUE,MANHATTAN,10036,INCOME/ARTICLE
1010907502,605 WEST 42 STREET,MANHATTAN,10036,INCOME/ARTICLE
1011050029,601 WEST 57 STREET ,MANHATTAN,10019,INCOME/ARTICLE
1011057501,625 WEST 57 STREET,MANHATTAN,10019,INCOME/ARTICLE
1011320021,175 WEST 60 STREET,MANHATTAN,10023,INCOME/ARTICLE
1011320035,160 WEST 62 STREET,MANHATTAN,10023,INCOME/ARTICLE
1011430030,111 WEST 71 STREET,MANHATTAN,10023,INCOME/ARTICLE
1011450012,141 WEST 73 STREET,MANHATTAN,10023,INCOME
1011560001,110 WEST END AVENUE,MANHATTAN,10023,INCOME
1011690016,2180 BROADWAY,MANHATTAN,10024,INCOME/ARTICLE
1011710062,101 WEST END AVENUE ,MANHATTAN,10069,INCOME/ARTICLE
1011717506,33 WEST END AVENUE,MANHATTAN,10023,INCOME/ARTICLE
1012020001,69 WEST 88 STREET,MANHATTAN,10024,INCOME/ARTICLE
1012030001,609 COLUMBUS AVENUE ,MANHATTAN,10024,INCOME/ARTICLE
1012040001,621 COLUMBUS AVENUE ,MANHATTAN,10024,INCOME
1012060023,7 WEST 92 STREET,MANHATTAN,10025,INCOME/ARTICLE
1012070001,689 COLUMBUS AVENUE ,MANHATTAN,10025,INCOME
1012100026,117 WEST 79 STREET,MANHATTAN,10024,INCOME
1012130042,126 WEST 83 STREET,MANHATTAN,10024,INCOME/ARTICLE
1012170057,166 WEST 87 STREET,MANHATTAN,10024,INCOME/ARTICLE
1012200001,601 AMSTERDAM AVENUE,MANHATTAN,10024,INCOME
1012210038,102 WEST 91 STREET,MANHATTAN,10024,INCOME
1012229029,100 WEST 92 STREET,MANHATTAN,10025,INCOME/ARTICLE
1012240058,168 WEST 94 STREET,MANHATTAN,10025,INCOME
1012250001,701 AMSTERDAM AVENUE,MANHATTAN,10025,INCOME
1012250029,700 COLUMBUS AVENUE,MANHATTAN,10025,INCOME
1012260045,132 WEST 96 STREET ,MANHATTAN,10025,INCOME
1012330011,2341 BROADWAY,MANHATTAN,10024,INCOME/ARTICLE
1012400052,2495 BROADWAY,MANHATTAN,10025,INCOME/ARTICLE
1012410023,2508 BROADWAY,MANHATTAN,10025,INCOME
1012420010,2521 BROADWAY,MANHATTAN,10025,INCOME/ARTICLE
1012450070,483 WEST END AVENUE,MANHATTAN,10024,INCOME
1012530010,319 WEST 94 STREET ,MANHATTAN,10025,INCOME
1012980041,150 EAST 44 STREET,MANHATTAN,10017,INCOME/ARTICLE
1013730009,460 MAIN STREET,MANHATTAN,10044,INCOME
1013880026,49 EAST 73 STREET,MANHATTAN,10021,INCOME
1014147503,250 EAST 60 STREET,MANHATTAN,10022,INCOME/ARTICLE
1014350015,321 EAST 60 STREET,MANHATTAN,10022,INCOME/ARTICLE
1014367503,1115 1 AVENUE,MANHATTAN,10065,INCOME/ARTICLE
1015330032,230 EAST 88 STREET ,MANHATTAN,10128,INCOME
1015380001,1645 3 AVENUE ,MANHATTAN,10128,INCOME
1015380021,1767 2 AVENUE,MANHATTAN,10128,INCOME
1015387501,203 EAST 92 STREET,MANHATTAN,10128,INCOME/ARTICLE
1015390008,220 EAST 94 STREET,MANHATTAN,10128,INCOME
1015390010,225 EAST 93 STREET,MANHATTAN,10128,INCOME/ARTICLE
1015397502,200 EAST 94 STREET,MANHATTAN,10128,INCOME/ARTICLE
1015570025,345 EAST 94 STREET,MANHATTAN,10128,INCOME/ARTICLE
1015580003,1844 2 AVENUE,MANHATTAN,10128,INCOME
1015580050,1852 2 AVENUE,MANHATTAN,10128,INCOME/ARTICLE
1015650001,1646 1 AVENUE,MANHATTAN,10028,INCOME
1015710049,408 EAST 92 STREET,MANHATTAN,10128,INCOME/ARTICLE
1015780001,1540 YORK AVENUE,MANHATTAN,10028,INCOME
1015940007,45 CENTRAL PARK NORTH ,MANHATTAN,10026,INCOME/ARTICLE
1015940042,8 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015940050,24 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015940054,32 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015940058,40 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015940061,46 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015940065,52 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015950001,20 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1015950065,50 WEST 112 STREET,MANHATTAN,10026,INCOME/ARTICLE
1015990001,100 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1015990003,104 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1015997501,1400 5 AVENUE,MANHATTAN,10026,INCOME
1016000021,5 WEST 116 STREET,MANHATTAN,10026,INCOME/ARTICLE
1016000026,19 WEST 116 STREET ,MANHATTAN,10026,INCOME/ARTICLE
1016007501,130 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1016007502,23 WEST 116 STREET,MANHATTAN,10026,INCOME/ARTICLE
1016010027,1 WEST 117 STREET,MANHATTAN,10026,INCOME
1016077503,10 EAST 102 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016100009,21 EAST 104 STREET,MANHATTAN,10029,INCOME
1016130006,21 EAST 107 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016150060,18 EAST 110 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016160001,1309 5 AVENUE ,MANHATTAN,10029,INCOME
1016160024,55 EAST 110 STREET,MANHATTAN,10029,INCOME
1016160049,64 EAST 111 STREET ,MANHATTAN,10029,INCOME/ARTICLE
1016170007,1680 MADISON AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016170120,50 EAST 112 STREET ,MANHATTAN,10029,INCOME
1016177502,60 EAST 112 TH STREET,MANHATTAN,10029,INCOME
1016210014,1760 MADISON AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016210036,76 EAST 116 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016217501,1405 5 AVENUE,MANHATTAN,10029,INCOME
1016217502,55 EAST 115 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016220005,7 EAST 116 STREET,MANHATTAN,10029,INCOME
1016220020,75 EAST 116 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016220037,1652 PARK AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1016220043,62 EAST 117 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016220073,1429 5 AVENUE,MANHATTAN,10035,INCOME
1016240015,1490 LEXINGTON AVENUE,MANHATTAN,10029,INCOME
1016240045,1501 LEXINGTON AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016280006,111 EAST 100 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016290030,177 EAST 101 STREET,MANHATTAN,10029,INCOME
1016300041,160 EAST 103 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016310025,155 EAST 103 STREET,MANHATTAN,10029,INCOME
1016350017,127 EAST 107 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016357501,1465 PARK AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016370028,169 EAST 109 STREET,MANHATTAN,10029,INCOME
1016380001,100 EAST 111 STREET,MANHATTAN,10029,INCOME
1016380008,121 EAST 110 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016390057,138 EAST 112 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016390062,124 EAST 112 STREET #*,MANHATTAN,10029,INCOME
1016430010,121 EAST 115 STREET,MANHATTAN,10029,INCOME
1016450007,125 EAST 117 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016450012,127 EAST 117 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016450015,1894 LEXINGTON AVENUE ,MANHATTAN,10035,INCOME
1016450050,152 EAST 118 STREET,MANHATTAN,10035,INCOME
1016450070,100 EAST 118 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016457502,1885 LEXINGTON AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1016467502,215 EAST 96 STREET,MANHATTAN,10128,INCOME/ARTICLE
1016490009,213 EAST 99 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016527501,222 EAST 104 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016540029,250 EAST 105 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016550015,235 EAST 105 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016560001,211 EAST 106 STREET ,MANHATTAN,10029,INCOME
1016670012,223 EAST 117 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016670042,210 EAST 118 STREET,MANHATTAN,10035,INCOME/ARTICLE
1016670043,208 EAST 118 STREET,MANHATTAN,10035,INCOME
1016710001,301 EAST 99 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016710039,314 EAST 100 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016710051,1932 2 AVENUE,MANHATTAN,10029,INCOME
1016720001,1952 2 AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016720017,1951 1 AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016740010,315 EAST 102 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016770014,335 EAST 105 STREET,MANHATTAN,10029,INCOME
1016780001,2086 2 AVENUE ,MANHATTAN,10029,INCOME
1016870014,325 EAST 115 STREET,MANHATTAN,10029,INCOME/ARTICLE
1016910002,1918 1 AVENUE,MANHATTAN,10029,INCOME/ARTICLE
1016917501,1912 1 AVENUE,MANHATTAN,10029,INCOME
1016940003,455 EAST 102 STREET,MANHATTAN,10029,INCOME
1016940005,1962 1 AVENUE,MANHATTAN,10029,INCOME
1016940007,1940 1 AVENUE,MANHATTAN,10029,INCOME
1017010001,2070 1 AVENUE ,MANHATTAN,10029,INCOME/ARTICLE
1017090007,415 EAST 115 STREET,MANHATTAN,10029,INCOME/ARTICLE
1017100012,421 EAST 116 STREET,MANHATTAN,10029,INCOME
1017100019,441 EAST 116 STREET,MANHATTAN,10029,INCOME
1017170002,162 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1017170022,21 WEST 118 STREET,MANHATTAN,10026,INCOME/ARTICLE
1017170028,11 WEST 118 STREET ,MANHATTAN,10026,INCOME
1017170033,1460 5 AVENUE,MANHATTAN,10035,INCOME
1017170058,56 WEST 119 STREET,MANHATTAN,10026,INCOME/ARTICLE
1017210014,22 MT MORRIS PARK WEST,MANHATTAN,10027,INCOME/ARTICLE
1017210056,35 MT MORRIS PARK WEST ,MANHATTAN,10027,INCOME/ARTICLE
1017220007,63 WEST 124 STREET,MANHATTAN,10027,INCOME
1017220022,31 WEST 124 STREET,MANHATTAN,10027,INCOME/ARTICLE
1017240033,2042 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017250033,2060 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017260025,25 WEST 128 STREET,MANHATTAN,10027,INCOME/ARTICLE
1017260037,2094 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017260039,2096 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017260061,46 WEST 129 STREET,MANHATTAN,10027,INCOME/ARTICLE
1017270006,55 WEST 129 STREET,MANHATTAN,10027,INCOME/ARTICLE
1017280057,38 WEST 131 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017290052,50 WEST 132 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017350012,55 WEST 137 STREET,MANHATTAN,10037,INCOME
1017350040,10 WEST 138 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017350053,36 WEST 138 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017350056,42 WEST 138 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017360001,560 LENOX AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017360027,29 WEST 138 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017360060,50 WEST 139 STREET,MANHATTAN,10037,INCOME
1017367501,34 WEST 139 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017370001,620 LENOX AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017370015,45 WEST 139 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017370059,60 WEST 142 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017370069,630 LENOX AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017400007,646 LENOX AVENUE,MANHATTAN,10037,INCOME
1017440001,700 ESPLANADE GDNS PLAZA,MANHATTAN,10039,INCOME
1017457501,1825 MADISON AVENUE,MANHATTAN,10035,INCOME
1017457502,1465 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017457503,1820 MADISON AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017460021,1831 MADISON AVENUE ,MANHATTAN,10035,INCOME
1017480001,51 EAST 122 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017480035,1911 MADISON AVENUE,MANHATTAN,10035,INCOME
1017510001,2041 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017510069,2053 5 AVENUE,MANHATTAN,10035,INCOME
1017510071,2049 5 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017530027,57 EAST 128 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017550047,56 EAST 131 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017550050,2071 MADISON AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017560024,2081 MADISON AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017560026,45 EAST 131 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017560030,53 EAST 131 STREET,MANHATTAN,10037,INCOME
1017560039,58 EAST 132 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017560056,2090 MADISON AVENUE,MANHATTAN,10037,INCOME
1017600101,45 EAST 135 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017630001,2289 5 AVENUE,MANHATTAN,10037,INCOME
1017640001,2301 5 AVENUE ,MANHATTAN,10037,INCOME
1017670005,111 EAST 118 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017670022,149 EAST 118 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017670047,166 EAST 119 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017680001,101 EAST 119 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017690021,150 EAST 120 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017700050,158 EAST 122 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017700158,1982 LEXINGTON AVENUE,MANHATTAN,10035,INCOME
1017710056,2010 LEXINGTON AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017720009,113 EAST 123 STREET,MANHATTAN,10035,INCOME
1017740051,142 EAST 126 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017747501,159 EAST 125 STREET ,MANHATTAN,10035,INCOME/ARTICLE
1017750006,107 EAST 126 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017750020,2089 LEXINGTON AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017750045,160 EAST 127 STREET,MANHATTAN,10035,INCOME
1017750165,112 EAST 128 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017780006,123 EAST 129 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017790007,107 EAST 130 STREET,MANHATTAN,10037,INCOME/ARTICLE
1017800075,200 EAST 131 STREET ,MANHATTAN,10037,INCOME/ARTICLE
1017807501,1951 PARK AVENUE,MANHATTAN,10037,INCOME/ARTICLE
1017830012,225 EAST 118 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017830031,234 EAST 119 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017830034,226 EAST 119 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017830041,212 EAST 119 STREET ,MANHATTAN,10035,INCOME/ARTICLE
1017860007,215 EAST 121 STREET,MANHATTAN,10035,INCOME
1017860018,239 EAST 121 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017860041,216 EAST 122 STREET,MANHATTAN,10035,INCOME
1017870001,2243 3 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017870060,211 EAST 122 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017870070,2383 2 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017870080,2391 2 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017890021,245 EAST 124 STREET,MANHATTAN,10035,INCOME/ARTICLE
1017897501,2293 3 AVENUE,MANHATTAN,10035,INCOME/ARTICLE
1017907501,201          EAST 125 STREET ,MANHATTAN,10035,INCOME
1017950035,342 EAST 119 STREET,MANHATTAN,10035,INCOME
1017960020,333 EAST 119 STREET,MANHATTAN,10035,INCOME
1018070015,433 EAST 119 STREET,MANHATTAN,10035,INCOME
1018070030,438 EAST 120 STREET,MANHATTAN,10035,INCOME/ARTICLE
1018087501,409 EAST 120 STREET,MANHATTAN,10035,INCOME
1018200002,1801 ADAM C POWELL BOULEVARD,MANHATTAN,10026,INCOME/ARTICLE
1018200061,1809 ADAM C POWELL BOULEVARD,MANHATTAN,10026,INCOME/ARTICLE
1018210014,127 WEST 111 STREET,MANHATTAN,10026,INCOME/ARTICLE
1018210025,11 ST NICHOLAS AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1018210055,132 WEST 112 STREET,MANHATTAN,10026,INCOME/ARTICLE
1018210064,1831 ADAM C POWELL BOULEVARD,MANHATTAN,10026,INCOME/ARTICLE
1018220024,40 ST NICHOLAS AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1018220029,45 LENOX AVENUE,MANHATTAN,10026,INCOME/ARTICLE
1018220038,106 WEST 113 STREET,MANHATTAN,10026,INCOME/ARTICLE
